,,bac,csi,f05,f1s,f2s,fnr,fom,fpr,inf,mcc,mk,npv,ppv,tnr,tpr,thr
AlphaFold-rsa,DP03982,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP03984,0.407,0.407,0.774,0.579,0.462,0.593,1.0,,,0.0,0.0,0.0,1.0,,0.407,0.5
AlphaFold-rsa,DP03985,0.915,0.829,0.96,0.907,0.858,0.171,0.02,0.0,0.829,0.902,0.98,0.98,1.0,1.0,0.829,0.5
AlphaFold-rsa,DP03988,0.956,0.956,0.991,0.978,0.964,0.044,1.0,,,0.0,0.0,0.0,1.0,,0.956,0.5
AlphaFold-rsa,DP03989,0.995,0.985,0.988,0.992,0.997,0.0,0.0,0.011,0.989,0.987,0.985,1.0,0.985,0.989,1.0,0.5
AlphaFold-rsa,DP03990,0.956,0.885,0.946,0.939,0.933,0.072,0.024,0.016,0.912,0.919,0.927,0.976,0.951,0.984,0.928,0.5
AlphaFold-rsa,DP03992,0.497,0.0,0.0,0.0,0.0,1.0,0.113,0.006,-0.006,-0.025,-0.113,0.887,0.0,0.994,0.0,0.5
AlphaFold-rsa,DP03993,0.952,0.467,0.523,0.637,0.814,0.0,0.0,0.097,0.903,0.649,0.467,1.0,0.467,0.903,1.0,0.5
AlphaFold-rsa,DP03994,0.991,0.898,0.917,0.946,0.978,0.0,0.0,0.018,0.982,0.939,0.898,1.0,0.898,0.982,1.0,0.5
AlphaFold-rsa,DP03995,0.911,0.393,0.447,0.564,0.764,0.0,0.0,0.177,0.823,0.569,0.393,1.0,0.393,0.823,1.0,0.5
AlphaFold-rsa,DP03996,0.665,0.305,0.529,0.468,0.419,0.608,0.124,0.062,0.33,0.388,0.456,0.876,0.58,0.938,0.392,0.5
AlphaFold-rsa,DP03997,0.498,0.0,0.0,0.0,0.0,1.0,0.169,0.004,-0.004,-0.026,-0.169,0.831,0.0,0.996,0.0,0.5
AlphaFold-rsa,DP03998,0.586,0.133,0.196,0.234,0.289,0.656,0.078,0.171,0.173,0.131,0.099,0.922,0.177,0.829,0.344,0.5
AlphaFold-rsa,DP03999,0.745,0.49,0.828,0.658,0.546,0.51,0.145,0.0,0.49,0.647,0.855,0.855,1.0,1.0,0.49,0.5
AlphaFold-rsa,DP04002,0.84,0.84,0.963,0.913,0.868,0.16,1.0,,,0.0,0.0,0.0,1.0,,0.84,0.5
AlphaFold-rsa,DP04005,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04006,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04007,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04008,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04009,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04010,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04011,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04012,0.272,0.272,0.651,0.428,0.318,0.728,1.0,,,0.0,0.0,0.0,1.0,,0.272,0.5
AlphaFold-rsa,DP04014,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04015,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04016,0.989,0.989,0.998,0.994,0.991,0.011,1.0,,,0.0,0.0,0.0,1.0,,0.989,0.5
AlphaFold-rsa,DP04017,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04018,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04019,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04020,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04022,0.933,0.634,0.707,0.776,0.861,0.071,0.01,0.062,0.867,0.754,0.657,0.99,0.667,0.938,0.929,0.5
AlphaFold-rsa,DP04023,0.972,0.917,0.957,0.957,0.957,0.043,0.012,0.012,0.945,0.945,0.945,0.988,0.957,0.988,0.957,0.5
AlphaFold-rsa,DP04024,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04026,0.995,0.786,0.821,0.88,0.948,0.0,0.0,0.009,0.991,0.882,0.786,1.0,0.786,0.991,1.0,0.5
AlphaFold-rsa,DP04027,0.997,0.833,0.862,0.909,0.961,0.0,0.0,0.006,0.994,0.91,0.833,1.0,0.833,0.994,1.0,0.5
AlphaFold-rsa,DP04028,0.778,0.457,0.538,0.627,0.753,0.131,0.062,0.312,0.557,0.488,0.429,0.938,0.491,0.688,0.869,0.5
AlphaFold-rsa,DP04029,0.944,0.576,0.629,0.731,0.872,0.0,0.0,0.112,0.888,0.715,0.576,1.0,0.576,0.888,1.0,0.5
AlphaFold-rsa,DP04030,0.724,0.41,0.696,0.582,0.5,0.543,0.045,0.01,0.447,0.581,0.755,0.955,0.8,0.99,0.457,0.5
AlphaFold-rsa,DP04032,0.635,0.273,0.627,0.429,0.326,0.719,0.229,0.012,0.269,0.427,0.676,0.771,0.905,0.988,0.281,0.5
AlphaFold-rsa,DP04033,0.958,0.897,0.916,0.946,0.978,0.0,0.0,0.083,0.917,0.907,0.897,1.0,0.897,0.917,1.0,0.5
AlphaFold-rsa,DP04035,0.499,0.0,0.0,0.0,0.0,1.0,0.033,0.003,-0.003,-0.009,-0.033,0.967,0.0,0.997,0.0,0.5
AlphaFold-rsa,DP04036,0.554,0.108,0.357,0.195,0.134,0.889,0.11,0.004,0.107,0.272,0.69,0.89,0.8,0.996,0.111,0.5
AlphaFold-rsa,DP04038,0.499,0.0,0.0,0.0,0.0,1.0,0.032,0.003,-0.003,-0.009,-0.032,0.968,0.0,0.997,0.0,0.5
AlphaFold-rsa,DP04040,0.989,0.714,0.757,0.833,0.926,0.0,0.0,0.023,0.977,0.835,0.714,1.0,0.714,0.977,1.0,0.5
AlphaFold-rsa,DP04042,0.964,0.289,0.337,0.448,0.67,0.0,0.0,0.073,0.927,0.518,0.289,1.0,0.289,0.927,1.0,0.5
AlphaFold-rsa,DP04044,0.52,0.041,0.176,0.079,0.051,0.959,0.141,0.0,0.041,0.187,0.859,0.859,1.0,1.0,0.041,0.5
AlphaFold-rsa,DP04045,0.514,0.027,0.122,0.053,0.034,0.973,0.107,0.0,0.027,0.155,0.893,0.893,1.0,1.0,0.027,0.5
AlphaFold-rsa,DP04046,0.855,0.406,0.492,0.577,0.698,0.188,0.021,0.103,0.709,0.551,0.427,0.979,0.448,0.897,0.812,0.5
AlphaFold-rsa,DP04051,0.903,0.406,0.481,0.578,0.722,0.133,0.008,0.062,0.805,0.585,0.425,0.992,0.433,0.938,0.867,0.5
AlphaFold-rsa,DP04052,0.404,0.0,0.0,0.0,0.0,1.0,0.013,0.192,-0.192,-0.049,-0.013,0.987,0.0,0.808,0.0,0.5
AlphaFold-rsa,DP04055,0.485,0.0,0.0,0.0,0.0,1.0,0.029,0.029,-0.029,-0.029,-0.029,0.971,0.0,0.971,0.0,0.5
AlphaFold-rsa,DP04056,0.523,0.067,0.228,0.126,0.087,0.928,0.259,0.027,0.045,0.105,0.241,0.741,0.5,0.973,0.072,0.5
AlphaFold-rsa,DP04057,0.925,0.522,0.577,0.686,0.845,0.0,0.0,0.15,0.85,0.666,0.522,1.0,0.522,0.85,1.0,0.5
AlphaFold-rsa,DP04058,0.969,0.84,0.89,0.913,0.938,0.045,0.006,0.017,0.938,0.903,0.869,0.994,0.875,0.983,0.955,0.5
AlphaFold-rsa,DP04059,0.486,0.0,0.0,0.0,0.0,1.0,0.053,0.027,-0.027,-0.038,-0.053,0.947,0.0,0.973,0.0,0.5
AlphaFold-rsa,DP04060,0.704,0.208,0.291,0.345,0.424,0.5,0.035,0.092,0.408,0.305,0.228,0.965,0.263,0.908,0.5,0.5
AlphaFold-rsa,DP04062,0.964,0.146,0.176,0.255,0.461,0.0,0.0,0.072,0.928,0.368,0.146,1.0,0.146,0.928,1.0,0.5
AlphaFold-rsa,DP04063,0.628,0.247,0.546,0.395,0.31,0.729,0.097,0.015,0.256,0.403,0.634,0.903,0.731,0.985,0.271,0.5
AlphaFold-rsa,DP04064,0.133,0.133,0.434,0.235,0.161,0.867,1.0,,,0.0,0.0,0.0,1.0,,0.133,0.5
AlphaFold-rsa,DP04065,0.968,0.876,0.922,0.934,0.947,0.045,0.009,0.018,0.937,0.921,0.905,0.991,0.914,0.982,0.955,0.5
AlphaFold-rsa,DP04066,0.626,0.13,0.203,0.231,0.268,0.7,0.026,0.048,0.252,0.201,0.162,0.974,0.188,0.952,0.3,0.5
AlphaFold-rsa,DP04068,0.831,0.56,0.677,0.718,0.763,0.203,0.069,0.134,0.663,0.622,0.584,0.931,0.653,0.866,0.797,0.5
AlphaFold-rsa,DP04072,0.1,0.1,0.357,0.182,0.122,0.9,1.0,,,0.0,0.0,0.0,1.0,,0.1,0.5
AlphaFold-rsa,DP04084,0.722,0.351,0.56,0.52,0.485,0.536,0.033,0.02,0.444,0.498,0.558,0.967,0.591,0.98,0.464,0.5
AlphaFold-rsa,DP04087,0.998,0.783,0.819,0.878,0.947,0.0,0.0,0.005,0.995,0.883,0.783,1.0,0.783,0.995,1.0,0.5
AlphaFold-rsa,DP04089,0.838,0.455,0.582,0.625,0.676,0.286,0.02,0.039,0.675,0.601,0.536,0.98,0.556,0.961,0.714,0.5
AlphaFold-rsa,DP04090,0.724,0.438,0.769,0.609,0.504,0.548,0.06,0.004,0.448,0.626,0.873,0.94,0.933,0.996,0.452,0.5
AlphaFold-rsa,DP04091,0.896,0.412,0.487,0.584,0.729,0.125,0.01,0.083,0.792,0.582,0.428,0.99,0.438,0.917,0.875,0.5
AlphaFold-rsa,DP04092,0.8,0.442,0.579,0.613,0.651,0.321,0.049,0.079,0.6,0.553,0.51,0.951,0.559,0.921,0.679,0.5
AlphaFold-rsa,DP04096,0.976,0.587,0.64,0.74,0.877,0.0,0.0,0.047,0.953,0.748,0.587,1.0,0.587,0.953,1.0,0.5
AlphaFold-rsa,DP04097,0.5,0.654,0.703,0.791,0.904,0.0,1.0,1.0,0.0,0.0,-0.346,0.0,0.654,0.0,1.0,0.5
AlphaFold-rsa,DP04102,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
AlphaFold-rsa,DP04103,0.907,0.404,0.459,0.575,0.772,0.0,0.0,0.185,0.815,0.574,0.404,1.0,0.404,0.815,1.0,0.5
AlphaFold-rsa,DP04110,0.815,0.588,0.806,0.741,0.685,0.348,0.07,0.023,0.629,0.704,0.787,0.93,0.857,0.977,0.652,0.5
AlphaFold-rsa,DP04118,0.705,0.411,0.646,0.582,0.53,0.5,0.185,0.09,0.41,0.458,0.512,0.815,0.697,0.91,0.5,0.5
AlphaFold-rsa,DP04122,0.969,0.571,0.625,0.727,0.869,0.0,0.0,0.062,0.938,0.732,0.571,1.0,0.571,0.938,1.0,0.5
AlphaFold-rsa,DP04125,0.728,0.415,0.575,0.586,0.599,0.393,0.131,0.151,0.456,0.446,0.436,0.869,0.567,0.849,0.607,0.5
AlphaFold-rsa,DP04126,0.871,0.5,0.625,0.667,0.714,0.25,0.004,0.009,0.741,0.664,0.596,0.996,0.6,0.991,0.75,0.5
AlphaFold-rsa,DP04127,0.563,0.183,0.425,0.309,0.243,0.787,0.316,0.088,0.125,0.177,0.249,0.684,0.565,0.912,0.213,0.5
AlphaFold-rsa,DP04128,0.767,0.767,0.943,0.868,0.804,0.233,1.0,,,0.0,0.0,0.0,1.0,,0.767,0.5
AlphaFold-rsa,DP04130,0.982,0.893,0.913,0.943,0.977,0.0,0.0,0.036,0.964,0.928,0.893,1.0,0.893,0.964,1.0,0.5
AlphaFold-rsa,DP04131,0.977,0.765,0.803,0.867,0.942,0.0,0.0,0.045,0.955,0.854,0.765,1.0,0.765,0.955,1.0,0.5
AlphaFold-rsa,DP04132,0.902,0.713,0.756,0.832,0.925,0.0,0.0,0.195,0.805,0.757,0.713,1.0,0.713,0.805,1.0,0.5
AlphaFold-rsa,DP04133,0.662,0.381,0.493,0.551,0.626,0.312,0.181,0.364,0.324,0.301,0.279,0.819,0.46,0.636,0.688,0.5
AlphaFold-rsa,DP04134,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04139,0.932,0.949,0.961,0.974,0.988,0.003,0.01,0.134,0.863,0.902,0.942,0.99,0.952,0.866,0.997,0.5
AlphaFold-rsa,DP04140,0.757,0.345,0.475,0.513,0.559,0.406,0.046,0.079,0.515,0.457,0.406,0.954,0.452,0.921,0.594,0.5
AlphaFold-rsa,DP04141,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04142,0.988,0.863,0.887,0.926,0.969,0.0,0.0,0.025,0.975,0.917,0.863,1.0,0.863,0.975,1.0,0.5
AlphaFold-rsa,DP04144,0.898,0.732,0.858,0.845,0.833,0.175,0.039,0.029,0.796,0.812,0.828,0.961,0.867,0.971,0.825,0.5
AlphaFold-rsa,DP04145,0.952,0.681,0.727,0.81,0.914,0.0,0.0,0.097,0.903,0.785,0.681,1.0,0.681,0.903,1.0,0.5
AlphaFold-rsa,DP04148,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04149,0.942,0.861,0.936,0.925,0.915,0.092,0.04,0.024,0.884,0.893,0.903,0.96,0.943,0.976,0.908,0.5
AlphaFold-rsa,DP04151,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04152,0.942,0.901,0.919,0.948,0.978,0.0,0.0,0.116,0.884,0.893,0.901,1.0,0.901,0.884,1.0,0.5
AlphaFold-rsa,DP04153,0.996,0.996,0.999,0.998,0.997,0.004,1.0,,,0.0,0.0,0.0,1.0,,0.996,0.5
AlphaFold-rsa,DP04154,0.983,0.983,0.997,0.991,0.986,0.017,1.0,,,0.0,0.0,0.0,1.0,,0.983,0.5
AlphaFold-rsa,DP04155,0.952,0.673,0.72,0.805,0.911,0.0,0.0,0.097,0.903,0.779,0.673,1.0,0.673,0.903,1.0,0.5
AlphaFold-rsa,DP04156,0.763,0.441,0.497,0.612,0.798,0.0,0.0,0.474,0.526,0.482,0.441,1.0,0.441,0.526,1.0,0.5
AlphaFold-rsa,DP04157,0.47,0.0,0.0,0.0,0.0,1.0,0.074,0.06,-0.06,-0.067,-0.074,0.926,0.0,0.94,0.0,0.5
AlphaFold-rsa,DP04158,0.912,0.34,0.392,0.507,0.72,0.0,0.0,0.176,0.824,0.529,0.34,1.0,0.34,0.824,1.0,0.5
AlphaFold-rsa,DP04159,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04160,0.926,0.625,0.676,0.769,0.893,0.0,0.0,0.148,0.852,0.73,0.625,1.0,0.625,0.852,1.0,0.5
AlphaFold-rsa,DP04161,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04163,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04164,0.932,0.937,0.969,0.967,0.965,0.036,0.118,0.1,0.864,0.859,0.852,0.882,0.97,0.9,0.964,0.5
AlphaFold-rsa,DP04165,0.05,0.05,0.208,0.095,0.062,0.95,1.0,,,0.0,0.0,0.0,1.0,,0.05,0.5
AlphaFold-rsa,DP04166,0.454,0.0,0.0,0.0,0.0,1.0,0.041,0.092,-0.092,-0.061,-0.041,0.959,0.0,0.908,0.0,0.5
AlphaFold-rsa,DP04167,0.784,0.567,0.868,0.724,0.621,0.433,0.208,0.0,0.567,0.67,0.792,0.792,1.0,1.0,0.567,0.5
AlphaFold-rsa,DP04169,0.533,0.092,0.124,0.169,0.268,0.561,0.082,0.374,0.065,0.039,0.023,0.918,0.105,0.626,0.439,0.5
AlphaFold-rsa,DP04170,0.536,0.071,0.276,0.133,0.087,0.929,0.092,0.0,0.071,0.255,0.908,0.908,1.0,1.0,0.071,0.5
AlphaFold-rsa,DP04171,0.978,0.978,0.996,0.989,0.982,0.022,1.0,,,0.0,0.0,0.0,1.0,,0.978,0.5
AlphaFold-rsa,DP04172,0.947,0.913,0.929,0.955,0.981,0.0,0.0,0.106,0.894,0.903,0.913,1.0,0.913,0.894,1.0,0.5
AlphaFold-rsa,DP04173,0.921,0.84,0.955,0.913,0.875,0.149,0.097,0.009,0.842,0.864,0.888,0.903,0.985,0.991,0.851,0.5
AlphaFold-rsa,DP04174,0.886,0.769,0.939,0.87,0.81,0.226,0.084,0.003,0.771,0.837,0.908,0.916,0.992,0.997,0.774,0.5
AlphaFold-rsa,DP04175,0.728,0.454,0.78,0.624,0.52,0.532,0.176,0.013,0.455,0.588,0.76,0.824,0.936,0.987,0.468,0.5
AlphaFold-rsa,DP04176,0.528,0.062,0.192,0.117,0.084,0.929,0.09,0.015,0.056,0.117,0.243,0.91,0.333,0.985,0.071,0.5
AlphaFold-rsa,DP04177,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04178,0.982,0.832,0.861,0.908,0.961,0.0,0.0,0.035,0.965,0.896,0.832,1.0,0.832,0.965,1.0,0.5
AlphaFold-rsa,DP04179,0.924,0.796,0.899,0.887,0.875,0.133,0.027,0.018,0.849,0.864,0.88,0.973,0.907,0.982,0.867,0.5
AlphaFold-rsa,DP04180,0.773,0.583,0.723,0.737,0.751,0.239,0.177,0.215,0.546,0.541,0.537,0.823,0.714,0.785,0.761,0.5
AlphaFold-rsa,DP04182,0.744,0.593,0.646,0.745,0.879,0.0,0.0,0.511,0.489,0.538,0.593,1.0,0.593,0.489,1.0,0.5
AlphaFold-rsa,DP04183,0.973,0.84,0.868,0.913,0.963,0.0,0.0,0.053,0.947,0.892,0.84,1.0,0.84,0.947,1.0,0.5
AlphaFold-rsa,DP04184,0.9,0.8,0.952,0.889,0.833,0.2,0.071,0.0,0.8,0.862,0.929,0.929,1.0,1.0,0.8,0.5
AlphaFold-rsa,DP04185,0.919,0.784,0.83,0.879,0.935,0.024,0.016,0.137,0.839,0.811,0.784,0.984,0.8,0.863,0.976,0.5
AlphaFold-rsa,DP04186,0.828,0.694,0.88,0.82,0.767,0.265,0.281,0.08,0.655,0.65,0.645,0.719,0.926,0.92,0.735,0.5
AlphaFold-rsa,DP04187,0.975,0.975,0.995,0.987,0.98,0.025,1.0,,,0.0,0.0,0.0,1.0,,0.975,0.5
AlphaFold-rsa,DP04188,0.811,0.379,0.498,0.55,0.615,0.333,0.02,0.045,0.622,0.528,0.448,0.98,0.468,0.955,0.667,0.5
AlphaFold-rsa,DP04189,0.484,0.0,0.0,0.0,0.0,1.0,0.105,0.031,-0.031,-0.057,-0.105,0.895,0.0,0.969,0.0,0.5
AlphaFold-rsa,DP04190,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04191,0.545,0.545,0.857,0.706,0.6,0.455,1.0,,,0.0,0.0,0.0,1.0,,0.545,0.5
AlphaFold-rsa,DP04192,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04193,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04195,0.278,0.0,0.0,0.0,0.0,1.0,0.528,0.444,-0.444,-0.485,-0.528,0.472,0.0,0.556,0.0,0.5
AlphaFold-rsa,DP04196,0.697,0.202,0.24,0.336,0.559,0.0,0.0,0.606,0.394,0.282,0.202,1.0,0.202,0.394,1.0,0.5
AlphaFold-rsa,DP04197,0.951,0.984,0.987,0.992,0.997,0.0,0.0,0.099,0.901,0.942,0.984,1.0,0.984,0.901,1.0,0.5
AlphaFold-rsa,DP04198,0.7,0.239,0.366,0.386,0.409,0.575,0.019,0.026,0.399,0.366,0.335,0.981,0.354,0.974,0.425,0.5
AlphaFold-rsa,DP04199,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04200,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04201,0.716,0.485,0.75,0.653,0.579,0.462,0.333,0.105,0.433,0.465,0.499,0.667,0.832,0.895,0.538,0.5
AlphaFold-rsa,DP04202,0.845,0.366,0.419,0.536,0.743,0.0,0.0,0.31,0.69,0.503,0.366,1.0,0.366,0.69,1.0,0.5
AlphaFold-rsa,DP04203,0.782,0.213,0.253,0.351,0.575,0.0,0.0,0.435,0.565,0.347,0.213,1.0,0.213,0.565,1.0,0.5
AlphaFold-rsa,DP04208,0.962,0.75,0.789,0.857,0.938,0.0,0.0,0.075,0.925,0.833,0.75,1.0,0.75,0.925,1.0,0.5
AlphaFold-rsa,DP04210,0.962,0.619,0.68,0.765,0.872,0.037,0.003,0.039,0.924,0.764,0.631,0.997,0.634,0.961,0.963,0.5
AlphaFold-rsa,DP04211,0.795,0.576,0.702,0.731,0.763,0.214,0.125,0.195,0.591,0.574,0.559,0.875,0.684,0.805,0.786,0.5
AlphaFold-rsa,DP04214,0.768,0.536,0.852,0.698,0.591,0.464,0.134,0.0,0.536,0.681,0.866,0.866,1.0,1.0,0.536,0.5
AlphaFold-rsa,DP04215,0.885,0.56,0.614,0.718,0.864,0.0,0.0,0.23,0.77,0.656,0.56,1.0,0.56,0.77,1.0,0.5
AlphaFold-rsa,DP04216,0.457,0.0,0.0,0.0,0.0,1.0,0.481,0.087,-0.087,-0.205,-0.481,0.519,0.0,0.913,0.0,0.5
AlphaFold-rsa,DP04217,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04218,0.647,0.832,0.861,0.908,0.961,0.0,0.0,0.706,0.294,0.495,0.832,1.0,0.832,0.294,1.0,0.5
AlphaFold-rsa,DP04219,0.951,0.877,0.947,0.934,0.922,0.086,0.022,0.011,0.903,0.918,0.933,0.978,0.955,0.989,0.914,0.5
AlphaFold-rsa,DP04220,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04221,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04225,0.647,0.647,0.902,0.786,0.696,0.353,1.0,,,0.0,0.0,0.0,1.0,,0.647,0.5
AlphaFold-rsa,DP04226,0.911,0.385,0.439,0.556,0.758,0.0,0.0,0.178,0.822,0.562,0.385,1.0,0.385,0.822,1.0,0.5
AlphaFold-rsa,DP04227,0.757,0.458,0.611,0.628,0.646,0.341,0.117,0.145,0.514,0.498,0.483,0.883,0.6,0.855,0.659,0.5
AlphaFold-rsa,DP04228,0.503,0.093,0.153,0.17,0.193,0.789,0.139,0.205,0.006,0.005,0.004,0.861,0.143,0.795,0.211,0.5
AlphaFold-rsa,DP04229,0.775,0.426,0.563,0.598,0.638,0.333,0.073,0.118,0.549,0.507,0.469,0.927,0.542,0.882,0.667,0.5
AlphaFold-rsa,DP04230,0.986,0.909,0.926,0.952,0.98,0.0,0.0,0.028,0.972,0.94,0.909,1.0,0.909,0.972,1.0,0.5
AlphaFold-rsa,DP04231,0.727,0.261,0.313,0.414,0.613,0.1,0.032,0.445,0.455,0.328,0.237,0.968,0.269,0.555,0.9,0.5
AlphaFold-rsa,DP04232,0.5,0.517,0.572,0.682,0.843,0.0,1.0,1.0,0.0,0.0,-0.483,0.0,0.517,0.0,1.0,0.5
AlphaFold-rsa,DP04233,0.88,0.361,0.414,0.53,0.739,0.0,0.0,0.24,0.76,0.524,0.361,1.0,0.361,0.76,1.0,0.5
AlphaFold-rsa,DP04234,0.731,0.4,0.455,0.571,0.769,0.0,0.0,0.537,0.463,0.43,0.4,1.0,0.4,0.463,1.0,0.5
AlphaFold-rsa,DP04235,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04236,0.46,0.0,0.0,0.0,0.0,1.0,0.054,0.081,-0.081,-0.066,-0.054,0.946,0.0,0.919,0.0,0.5
AlphaFold-rsa,DP04237,0.754,0.34,0.392,0.507,0.72,0.0,0.0,0.492,0.508,0.416,0.34,1.0,0.34,0.508,1.0,0.5
AlphaFold-rsa,DP04239,0.989,0.821,0.851,0.902,0.958,0.0,0.0,0.022,0.978,0.896,0.821,1.0,0.821,0.978,1.0,0.5
AlphaFold-rsa,DP04240,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04241,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04242,0.851,0.706,0.763,0.828,0.903,0.038,0.035,0.261,0.701,0.696,0.691,0.965,0.726,0.739,0.962,0.5
AlphaFold-rsa,DP04243,0.15,0.15,0.469,0.261,0.181,0.85,1.0,,,0.0,0.0,0.0,1.0,,0.15,0.5
AlphaFold-rsa,DP04244,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04246,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04247,0.591,0.25,0.294,0.4,0.625,0.0,0.0,0.818,0.182,0.213,0.25,1.0,0.25,0.182,1.0,0.5
AlphaFold-rsa,DP04248,0.683,0.246,0.29,0.395,0.62,0.0,0.0,0.634,0.366,0.3,0.246,1.0,0.246,0.366,1.0,0.5
AlphaFold-rsa,DP04249,0.951,0.84,0.868,0.913,0.963,0.0,0.0,0.098,0.902,0.87,0.84,1.0,0.84,0.902,1.0,0.5
AlphaFold-rsa,DP04250,0.498,0.0,0.0,0.0,0.0,1.0,0.076,0.005,-0.005,-0.019,-0.076,0.924,0.0,0.995,0.0,0.5
AlphaFold-rsa,DP04251,0.951,0.747,0.787,0.855,0.937,0.0,0.0,0.098,0.902,0.821,0.747,1.0,0.747,0.902,1.0,0.5
AlphaFold-rsa,DP04252,0.977,0.786,0.821,0.88,0.948,0.0,0.0,0.046,0.954,0.866,0.786,1.0,0.786,0.954,1.0,0.5
