,,bac,csi,f05,f1s,f2s,fnr,fom,fpr,inf,mcc,mk,npv,ppv,tnr,tpr,thr
AlphaFold-rsa,DP03984,0.276,0.276,0.656,0.433,0.323,0.724,1.0,,,0.0,0.0,0.0,1.0,,0.276,0.551
AlphaFold-rsa,DP03985,0.878,0.756,0.939,0.861,0.795,0.244,0.028,0.0,0.756,0.857,0.972,0.972,1.0,1.0,0.756,0.551
AlphaFold-rsa,DP03988,0.934,0.934,0.986,0.966,0.946,0.066,1.0,,,0.0,0.0,0.0,1.0,,0.934,0.551
AlphaFold-rsa,DP03989,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.551
AlphaFold-rsa,DP03990,0.948,0.882,0.959,0.938,0.917,0.096,0.031,0.008,0.896,0.919,0.943,0.969,0.974,0.992,0.904,0.551
AlphaFold-rsa,DP03992,0.497,0.0,0.0,0.0,0.0,1.0,0.113,0.006,-0.006,-0.025,-0.113,0.887,0.0,0.994,0.0,0.551
AlphaFold-rsa,DP03993,0.968,0.568,0.622,0.724,0.868,0.0,0.0,0.065,0.935,0.729,0.568,1.0,0.568,0.935,1.0,0.551
AlphaFold-rsa,DP03994,0.999,0.981,0.985,0.99,0.996,0.0,0.0,0.003,0.997,0.989,0.981,1.0,0.981,0.997,1.0,0.551
AlphaFold-rsa,DP03995,0.931,0.453,0.509,0.624,0.805,0.0,0.0,0.139,0.861,0.624,0.453,1.0,0.453,0.861,1.0,0.551
AlphaFold-rsa,DP03996,0.617,0.234,0.569,0.379,0.284,0.757,0.143,0.009,0.234,0.409,0.714,0.857,0.857,0.991,0.243,0.551
AlphaFold-rsa,DP03997,0.498,0.0,0.0,0.0,0.0,1.0,0.169,0.004,-0.004,-0.026,-0.169,0.831,0.0,0.996,0.0,0.551
AlphaFold-rsa,DP03998,0.589,0.159,0.324,0.275,0.238,0.781,0.08,0.04,0.179,0.227,0.288,0.92,0.368,0.96,0.219,0.551
AlphaFold-rsa,DP03999,0.714,0.429,0.79,0.6,0.484,0.571,0.16,0.0,0.429,0.6,0.84,0.84,1.0,1.0,0.429,0.551
AlphaFold-rsa,DP04002,0.81,0.81,0.955,0.895,0.842,0.19,1.0,,,0.0,0.0,0.0,1.0,,0.81,0.551
AlphaFold-rsa,DP04005,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04006,0.845,0.845,0.965,0.916,0.872,0.155,1.0,,,0.0,0.0,0.0,1.0,,0.845,0.551
AlphaFold-rsa,DP04007,0.992,0.992,0.998,0.996,0.994,0.008,1.0,,,0.0,0.0,0.0,1.0,,0.992,0.551
AlphaFold-rsa,DP04008,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04009,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04010,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04011,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04012,0.011,0.011,0.053,0.022,0.014,0.989,1.0,,,0.0,0.0,0.0,1.0,,0.011,0.551
AlphaFold-rsa,DP04014,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04015,0.821,0.821,0.958,0.902,0.851,0.179,1.0,,,0.0,0.0,0.0,1.0,,0.821,0.551
AlphaFold-rsa,DP04016,0.894,0.894,0.977,0.944,0.913,0.106,1.0,,,0.0,0.0,0.0,1.0,,0.894,0.551
AlphaFold-rsa,DP04017,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04018,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04019,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04020,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04022,0.889,0.622,0.737,0.767,0.798,0.179,0.025,0.043,0.778,0.735,0.694,0.975,0.719,0.957,0.821,0.551
AlphaFold-rsa,DP04023,0.957,0.913,0.981,0.955,0.929,0.087,0.023,0.0,0.913,0.945,0.977,0.977,1.0,1.0,0.913,0.551
AlphaFold-rsa,DP04024,0.969,0.969,0.994,0.984,0.975,0.031,1.0,,,0.0,0.0,0.0,1.0,,0.969,0.551
AlphaFold-rsa,DP04026,0.997,0.846,0.873,0.917,0.965,0.0,0.0,0.006,0.994,0.917,0.846,1.0,0.846,0.994,1.0,0.551
AlphaFold-rsa,DP04027,0.998,0.909,0.926,0.952,0.98,0.0,0.0,0.003,0.997,0.952,0.909,1.0,0.909,0.997,1.0,0.551
AlphaFold-rsa,DP04028,0.824,0.543,0.642,0.703,0.777,0.164,0.065,0.188,0.648,0.593,0.542,0.935,0.607,0.812,0.836,0.551
AlphaFold-rsa,DP04029,0.97,0.716,0.759,0.834,0.927,0.0,0.0,0.061,0.939,0.82,0.716,1.0,0.716,0.939,1.0,0.551
AlphaFold-rsa,DP04030,0.729,0.457,0.808,0.627,0.513,0.543,0.045,0.0,0.457,0.661,0.955,0.955,1.0,1.0,0.457,0.551
AlphaFold-rsa,DP04032,0.578,0.161,0.476,0.277,0.195,0.837,0.256,0.006,0.157,0.322,0.661,0.744,0.917,0.994,0.163,0.551
AlphaFold-rsa,DP04033,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.551
AlphaFold-rsa,DP04035,0.499,0.0,0.0,0.0,0.0,1.0,0.033,0.003,-0.003,-0.009,-0.033,0.967,0.0,0.997,0.0,0.551
AlphaFold-rsa,DP04036,0.514,0.028,0.126,0.054,0.035,0.972,0.119,0.0,0.028,0.156,0.881,0.881,1.0,1.0,0.028,0.551
AlphaFold-rsa,DP04038,0.499,0.0,0.0,0.0,0.0,1.0,0.032,0.003,-0.003,-0.009,-0.032,0.968,0.0,0.997,0.0,0.551
AlphaFold-rsa,DP04040,0.991,0.769,0.806,0.869,0.943,0.0,0.0,0.017,0.983,0.87,0.769,1.0,0.769,0.983,1.0,0.551
AlphaFold-rsa,DP04042,0.977,0.393,0.447,0.564,0.764,0.0,0.0,0.046,0.954,0.612,0.393,1.0,0.393,0.954,1.0,0.551
AlphaFold-rsa,DP04044,0.52,0.041,0.176,0.079,0.051,0.959,0.141,0.0,0.041,0.187,0.859,0.859,1.0,1.0,0.041,0.551
AlphaFold-rsa,DP04045,0.514,0.027,0.122,0.053,0.034,0.973,0.107,0.0,0.027,0.155,0.893,0.893,1.0,1.0,0.027,0.551
AlphaFold-rsa,DP04046,0.818,0.458,0.598,0.629,0.663,0.312,0.033,0.051,0.637,0.59,0.546,0.967,0.579,0.949,0.688,0.551
AlphaFold-rsa,DP04051,0.526,0.053,0.143,0.1,0.077,0.933,0.049,0.014,0.053,0.089,0.151,0.951,0.2,0.986,0.067,0.551
AlphaFold-rsa,DP04052,0.438,0.0,0.0,0.0,0.0,1.0,0.012,0.125,-0.125,-0.038,-0.012,0.988,0.0,0.875,0.0,0.551
AlphaFold-rsa,DP04055,0.493,0.0,0.0,0.0,0.0,1.0,0.029,0.015,-0.015,-0.02,-0.029,0.971,0.0,0.985,0.0,0.551
AlphaFold-rsa,DP04056,0.518,0.05,0.189,0.095,0.064,0.948,0.261,0.015,0.037,0.103,0.295,0.739,0.556,0.985,0.052,0.551
AlphaFold-rsa,DP04057,0.935,0.558,0.612,0.716,0.863,0.0,0.0,0.129,0.871,0.697,0.558,1.0,0.558,0.871,1.0,0.551
AlphaFold-rsa,DP04058,0.932,0.864,0.969,0.927,0.888,0.136,0.017,0.0,0.864,0.921,0.983,0.983,1.0,1.0,0.864,0.551
AlphaFold-rsa,DP04059,0.492,0.0,0.0,0.0,0.0,1.0,0.053,0.015,-0.015,-0.028,-0.053,0.947,0.0,0.985,0.0,0.551
AlphaFold-rsa,DP04060,0.571,0.105,0.185,0.191,0.196,0.8,0.053,0.059,0.141,0.135,0.129,0.947,0.182,0.941,0.2,0.551
AlphaFold-rsa,DP04062,0.978,0.215,0.255,0.354,0.578,0.0,0.0,0.045,0.955,0.454,0.215,1.0,0.215,0.955,1.0,0.551
AlphaFold-rsa,DP04063,0.609,0.213,0.52,0.352,0.266,0.771,0.102,0.01,0.219,0.379,0.66,0.898,0.762,0.99,0.229,0.551
AlphaFold-rsa,DP04064,0.133,0.133,0.434,0.235,0.161,0.867,1.0,,,0.0,0.0,0.0,1.0,,0.133,0.551
AlphaFold-rsa,DP04065,0.933,0.865,0.97,0.928,0.889,0.135,0.027,0.0,0.865,0.918,0.973,0.973,1.0,1.0,0.865,0.551
AlphaFold-rsa,DP04066,0.498,0.0,0.0,0.0,0.0,1.0,0.036,0.004,-0.004,-0.011,-0.036,0.964,0.0,0.996,0.0,0.551
AlphaFold-rsa,DP04068,0.844,0.616,0.763,0.763,0.763,0.237,0.075,0.075,0.688,0.687,0.688,0.925,0.763,0.925,0.763,0.551
AlphaFold-rsa,DP04072,0.1,0.1,0.357,0.182,0.122,0.9,1.0,,,0.0,0.0,0.0,1.0,,0.1,0.551
AlphaFold-rsa,DP04084,0.729,0.419,0.706,0.591,0.508,0.536,0.032,0.007,0.457,0.598,0.78,0.968,0.812,0.993,0.464,0.551
AlphaFold-rsa,DP04087,0.999,0.857,0.882,0.923,0.968,0.0,0.0,0.003,0.997,0.924,0.857,1.0,0.857,0.997,1.0,0.551
AlphaFold-rsa,DP04089,0.745,0.438,0.7,0.609,0.538,0.5,0.033,0.01,0.49,0.604,0.745,0.967,0.778,0.99,0.5,0.551
AlphaFold-rsa,DP04090,0.677,0.355,0.733,0.524,0.408,0.645,0.069,0.0,0.355,0.575,0.931,0.931,1.0,1.0,0.355,0.551
AlphaFold-rsa,DP04091,0.843,0.4,0.5,0.572,0.667,0.25,0.019,0.065,0.685,0.551,0.443,0.981,0.462,0.935,0.75,0.551
AlphaFold-rsa,DP04092,0.812,0.494,0.651,0.661,0.672,0.321,0.048,0.056,0.623,0.609,0.596,0.952,0.644,0.944,0.679,0.551
AlphaFold-rsa,DP04096,0.99,0.771,0.808,0.871,0.944,0.0,0.0,0.02,0.98,0.87,0.771,1.0,0.771,0.98,1.0,0.551
AlphaFold-rsa,DP04097,0.5,0.654,0.703,0.791,0.904,0.0,1.0,1.0,0.0,0.0,-0.346,0.0,0.654,0.0,1.0,0.551
AlphaFold-rsa,DP04102,0.933,0.867,0.97,0.929,0.891,0.133,0.009,0.0,0.867,0.927,0.991,0.991,1.0,1.0,0.867,0.551
AlphaFold-rsa,DP04103,0.914,0.762,0.879,0.865,0.851,0.158,0.02,0.013,0.829,0.849,0.869,0.98,0.889,0.987,0.842,0.551
AlphaFold-rsa,DP04110,0.813,0.617,0.874,0.763,0.677,0.37,0.073,0.005,0.625,0.748,0.894,0.927,0.967,0.995,0.63,0.551
AlphaFold-rsa,DP04118,0.726,0.449,0.753,0.619,0.526,0.522,0.182,0.027,0.451,0.561,0.698,0.818,0.88,0.973,0.478,0.551
AlphaFold-rsa,DP04122,0.981,0.69,0.736,0.817,0.918,0.0,0.0,0.038,0.962,0.815,0.69,1.0,0.69,0.962,1.0,0.551
AlphaFold-rsa,DP04125,0.656,0.316,0.517,0.48,0.448,0.571,0.174,0.116,0.313,0.341,0.371,0.826,0.545,0.884,0.429,0.551
AlphaFold-rsa,DP04126,0.542,0.083,0.312,0.153,0.102,0.917,0.016,0.0,0.083,0.286,0.984,0.984,1.0,1.0,0.083,0.551
AlphaFold-rsa,DP04127,0.576,0.182,0.465,0.308,0.23,0.803,0.31,0.044,0.153,0.246,0.396,0.69,0.706,0.956,0.197,0.551
AlphaFold-rsa,DP04128,0.535,0.535,0.852,0.697,0.59,0.465,1.0,,,0.0,0.0,0.0,1.0,,0.535,0.551
AlphaFold-rsa,DP04130,0.988,0.926,0.94,0.962,0.984,0.0,0.0,0.024,0.976,0.951,0.926,1.0,0.926,0.976,1.0,0.551
AlphaFold-rsa,DP04131,0.819,0.625,0.874,0.769,0.687,0.359,0.051,0.004,0.637,0.762,0.911,0.949,0.962,0.996,0.641,0.551
AlphaFold-rsa,DP04132,0.934,0.785,0.82,0.88,0.948,0.0,0.0,0.133,0.867,0.825,0.785,1.0,0.785,0.867,1.0,0.551
AlphaFold-rsa,DP04133,0.641,0.357,0.474,0.526,0.591,0.355,0.201,0.364,0.281,0.261,0.243,0.799,0.444,0.636,0.645,0.551
AlphaFold-rsa,DP04134,0.991,0.991,0.998,0.995,0.993,0.009,1.0,,,0.0,0.0,0.0,1.0,,0.991,0.551
AlphaFold-rsa,DP04139,0.944,0.957,0.968,0.978,0.988,0.005,0.014,0.107,0.888,0.917,0.947,0.986,0.961,0.893,0.995,0.551
AlphaFold-rsa,DP04140,0.736,0.4,0.625,0.572,0.526,0.5,0.054,0.027,0.473,0.538,0.613,0.946,0.667,0.973,0.5,0.551
AlphaFold-rsa,DP04141,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04142,0.991,0.9,0.918,0.947,0.978,0.0,0.0,0.017,0.983,0.94,0.9,1.0,0.9,0.983,1.0,0.551
AlphaFold-rsa,DP04144,0.863,0.719,0.916,0.836,0.769,0.27,0.058,0.004,0.726,0.818,0.921,0.942,0.979,0.996,0.73,0.551
AlphaFold-rsa,DP04145,0.963,0.738,0.779,0.849,0.934,0.0,0.0,0.073,0.927,0.827,0.738,1.0,0.738,0.927,1.0,0.551
AlphaFold-rsa,DP04148,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04149,0.93,0.849,0.949,0.918,0.889,0.129,0.054,0.011,0.86,0.888,0.917,0.946,0.971,0.989,0.871,0.551
AlphaFold-rsa,DP04151,0.935,0.935,0.986,0.966,0.947,0.065,1.0,,,0.0,0.0,0.0,1.0,,0.935,0.551
AlphaFold-rsa,DP04152,0.946,0.905,0.929,0.95,0.972,0.013,0.015,0.095,0.892,0.897,0.901,0.985,0.916,0.905,0.987,0.551
AlphaFold-rsa,DP04153,0.942,0.942,0.988,0.97,0.953,0.058,1.0,,,0.0,0.0,0.0,1.0,,0.942,0.551
AlphaFold-rsa,DP04154,0.972,0.972,0.994,0.986,0.977,0.028,1.0,,,0.0,0.0,0.0,1.0,,0.972,0.551
AlphaFold-rsa,DP04155,0.969,0.76,0.798,0.864,0.941,0.0,0.0,0.063,0.937,0.844,0.76,1.0,0.76,0.937,1.0,0.551
AlphaFold-rsa,DP04156,0.824,0.515,0.57,0.68,0.842,0.0,0.0,0.352,0.648,0.578,0.515,1.0,0.515,0.648,1.0,0.551
AlphaFold-rsa,DP04157,0.483,0.0,0.0,0.0,0.0,1.0,0.072,0.033,-0.033,-0.049,-0.072,0.928,0.0,0.967,0.0,0.551
AlphaFold-rsa,DP04158,0.899,0.455,0.532,0.625,0.757,0.118,0.011,0.085,0.797,0.614,0.473,0.989,0.484,0.915,0.882,0.551
AlphaFold-rsa,DP04159,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04160,0.957,0.741,0.781,0.851,0.935,0.0,0.0,0.086,0.914,0.823,0.741,1.0,0.741,0.914,1.0,0.551
AlphaFold-rsa,DP04161,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04163,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04164,0.947,0.924,0.977,0.961,0.945,0.065,0.186,0.04,0.895,0.847,0.802,0.814,0.988,0.96,0.935,0.551
AlphaFold-rsa,DP04165,0.05,0.05,0.208,0.095,0.062,0.95,1.0,,,0.0,0.0,0.0,1.0,,0.05,0.551
AlphaFold-rsa,DP04166,0.481,0.0,0.0,0.0,0.0,1.0,0.039,0.039,-0.039,-0.039,-0.039,0.961,0.0,0.961,0.0,0.551
AlphaFold-rsa,DP04167,0.765,0.53,0.849,0.693,0.585,0.47,0.222,0.0,0.53,0.642,0.778,0.778,1.0,1.0,0.53,0.551
AlphaFold-rsa,DP04169,0.511,0.082,0.113,0.152,0.234,0.634,0.088,0.345,0.021,0.013,0.008,0.912,0.096,0.655,0.366,0.551
AlphaFold-rsa,DP04170,0.536,0.071,0.276,0.133,0.087,0.929,0.092,0.0,0.071,0.255,0.908,0.908,1.0,1.0,0.071,0.551
AlphaFold-rsa,DP04171,0.961,0.961,0.992,0.98,0.969,0.039,1.0,,,0.0,0.0,0.0,1.0,,0.961,0.551
AlphaFold-rsa,DP04172,0.997,0.994,0.995,0.997,0.999,0.0,0.0,0.006,0.994,0.994,0.994,1.0,0.994,0.994,1.0,0.551
AlphaFold-rsa,DP04173,0.909,0.817,0.954,0.899,0.85,0.18,0.114,0.003,0.817,0.848,0.881,0.886,0.995,0.997,0.82,0.551
AlphaFold-rsa,DP04174,0.839,0.677,0.913,0.807,0.724,0.323,0.115,0.0,0.677,0.774,0.885,0.885,1.0,1.0,0.677,0.551
AlphaFold-rsa,DP04175,0.654,0.309,0.691,0.472,0.359,0.691,0.216,0.0,0.309,0.492,0.784,0.784,1.0,1.0,0.309,0.551
AlphaFold-rsa,DP04176,0.498,0.0,0.0,0.0,0.0,1.0,0.096,0.004,-0.004,-0.019,-0.096,0.904,0.0,0.996,0.0,0.551
AlphaFold-rsa,DP04177,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04178,0.985,0.897,0.922,0.946,0.971,0.012,0.002,0.018,0.97,0.937,0.905,0.998,0.907,0.982,0.988,0.551
AlphaFold-rsa,DP04179,0.907,0.787,0.921,0.881,0.845,0.178,0.036,0.009,0.813,0.862,0.913,0.964,0.949,0.991,0.822,0.551
AlphaFold-rsa,DP04180,0.757,0.545,0.742,0.706,0.672,0.348,0.222,0.138,0.514,0.53,0.547,0.778,0.769,0.862,0.652,0.551
AlphaFold-rsa,DP04182,0.778,0.626,0.677,0.77,0.893,0.0,0.0,0.444,0.556,0.59,0.626,1.0,0.626,0.556,1.0,0.551
AlphaFold-rsa,DP04183,0.993,0.955,0.964,0.977,0.991,0.0,0.0,0.013,0.987,0.97,0.955,1.0,0.955,0.987,1.0,0.551
AlphaFold-rsa,DP04184,0.683,0.367,0.744,0.537,0.42,0.633,0.194,0.0,0.367,0.544,0.806,0.806,1.0,1.0,0.367,0.551
AlphaFold-rsa,DP04185,0.861,0.702,0.837,0.825,0.813,0.195,0.107,0.082,0.723,0.731,0.739,0.893,0.846,0.918,0.805,0.551
AlphaFold-rsa,DP04186,0.765,0.529,0.849,0.692,0.584,0.471,0.39,0.0,0.529,0.568,0.61,0.61,1.0,1.0,0.529,0.551
AlphaFold-rsa,DP04187,0.825,0.825,0.959,0.904,0.855,0.175,1.0,,,0.0,0.0,0.0,1.0,,0.825,0.551
AlphaFold-rsa,DP04188,0.561,0.102,0.214,0.186,0.164,0.848,0.049,0.029,0.123,0.152,0.189,0.951,0.238,0.971,0.152,0.551
AlphaFold-rsa,DP04189,0.492,0.0,0.0,0.0,0.0,1.0,0.104,0.016,-0.016,-0.04,-0.104,0.896,0.0,0.984,0.0,0.551
AlphaFold-rsa,DP04190,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04191,0.424,0.424,0.786,0.596,0.479,0.576,1.0,,,0.0,0.0,0.0,1.0,,0.424,0.551
AlphaFold-rsa,DP04192,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04193,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04195,0.422,0.0,0.0,0.0,0.0,1.0,0.424,0.156,-0.156,-0.257,-0.424,0.576,0.0,0.844,0.0,0.551
AlphaFold-rsa,DP04196,0.762,0.243,0.286,0.391,0.616,0.0,0.0,0.476,0.524,0.357,0.243,1.0,0.243,0.524,1.0,0.551
AlphaFold-rsa,DP04197,0.973,0.966,0.991,0.983,0.975,0.03,0.16,0.025,0.945,0.889,0.836,0.84,0.996,0.975,0.97,0.551
AlphaFold-rsa,DP04198,0.678,0.234,0.383,0.38,0.377,0.625,0.021,0.02,0.355,0.36,0.364,0.979,0.385,0.98,0.375,0.551
AlphaFold-rsa,DP04199,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04200,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04201,0.72,0.471,0.769,0.64,0.549,0.499,0.339,0.062,0.439,0.491,0.548,0.661,0.887,0.938,0.501,0.551
AlphaFold-rsa,DP04202,0.894,0.75,0.895,0.857,0.822,0.2,0.035,0.012,0.788,0.837,0.888,0.965,0.923,0.988,0.8,0.551
AlphaFold-rsa,DP04203,0.924,0.435,0.49,0.606,0.794,0.0,0.0,0.153,0.847,0.607,0.435,1.0,0.435,0.847,1.0,0.551
AlphaFold-rsa,DP04208,0.97,0.789,0.824,0.882,0.949,0.0,0.0,0.06,0.94,0.861,0.789,1.0,0.789,0.94,1.0,0.551
AlphaFold-rsa,DP04210,0.882,0.656,0.802,0.793,0.784,0.222,0.015,0.013,0.765,0.778,0.793,0.985,0.808,0.987,0.778,0.551
AlphaFold-rsa,DP04211,0.819,0.618,0.762,0.763,0.765,0.234,0.126,0.129,0.637,0.636,0.635,0.874,0.761,0.871,0.766,0.551
AlphaFold-rsa,DP04214,0.518,0.036,0.157,0.069,0.045,0.964,0.243,0.0,0.036,0.164,0.757,0.757,1.0,1.0,0.036,0.551
AlphaFold-rsa,DP04215,0.949,0.743,0.783,0.853,0.935,0.0,0.0,0.102,0.898,0.817,0.743,1.0,0.743,0.898,1.0,0.551
AlphaFold-rsa,DP04216,0.496,0.0,0.0,0.0,0.0,1.0,0.461,0.007,-0.007,-0.058,-0.461,0.539,0.0,0.993,0.0,0.551
AlphaFold-rsa,DP04217,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04218,0.731,0.861,0.89,0.926,0.964,0.008,0.059,0.529,0.463,0.611,0.809,0.941,0.868,0.471,0.992,0.551
AlphaFold-rsa,DP04219,0.912,0.817,0.948,0.899,0.856,0.171,0.043,0.004,0.825,0.88,0.94,0.957,0.983,0.996,0.829,0.551
AlphaFold-rsa,DP04220,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04221,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04225,0.549,0.549,0.859,0.709,0.603,0.451,1.0,,,0.0,0.0,0.0,1.0,,0.549,0.551
AlphaFold-rsa,DP04226,0.933,0.455,0.511,0.625,0.807,0.0,0.0,0.133,0.867,0.628,0.455,1.0,0.455,0.867,1.0,0.551
AlphaFold-rsa,DP04227,0.732,0.44,0.667,0.611,0.565,0.463,0.142,0.073,0.464,0.513,0.568,0.858,0.71,0.927,0.537,0.551
AlphaFold-rsa,DP04228,0.484,0.057,0.11,0.108,0.106,0.895,0.144,0.137,-0.032,-0.032,-0.033,0.856,0.111,0.863,0.105,0.551
AlphaFold-rsa,DP04229,0.823,0.605,0.818,0.754,0.699,0.333,0.066,0.021,0.646,0.719,0.801,0.934,0.867,0.979,0.667,0.551
AlphaFold-rsa,DP04230,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.551
AlphaFold-rsa,DP04231,0.614,0.205,0.312,0.34,0.374,0.6,0.117,0.173,0.227,0.202,0.179,0.883,0.296,0.827,0.4,0.551
AlphaFold-rsa,DP04232,0.5,0.517,0.572,0.682,0.843,0.0,1.0,1.0,0.0,0.0,-0.483,0.0,0.517,0.0,1.0,0.551
AlphaFold-rsa,DP04233,0.911,0.433,0.488,0.604,0.792,0.0,0.0,0.177,0.823,0.597,0.433,1.0,0.433,0.823,1.0,0.551
AlphaFold-rsa,DP04234,0.821,0.5,0.556,0.667,0.833,0.0,0.0,0.358,0.642,0.566,0.5,1.0,0.5,0.642,1.0,0.551
AlphaFold-rsa,DP04235,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04236,0.483,0.0,0.0,0.0,0.0,1.0,0.051,0.033,-0.033,-0.041,-0.051,0.949,0.0,0.967,0.0,0.551
AlphaFold-rsa,DP04237,0.81,0.4,0.455,0.571,0.769,0.0,0.0,0.381,0.619,0.498,0.4,1.0,0.4,0.619,1.0,0.551
AlphaFold-rsa,DP04239,0.95,0.853,0.929,0.92,0.912,0.094,0.01,0.006,0.9,0.913,0.925,0.99,0.935,0.994,0.906,0.551
AlphaFold-rsa,DP04240,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04241,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04242,0.872,0.74,0.811,0.85,0.894,0.075,0.062,0.18,0.745,0.735,0.725,0.938,0.787,0.82,0.925,0.551
AlphaFold-rsa,DP04243,0.017,0.017,0.08,0.033,0.021,0.983,1.0,,,0.0,0.0,0.0,1.0,,0.017,0.551
AlphaFold-rsa,DP04244,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04246,0.973,0.973,0.994,0.986,0.978,0.027,1.0,,,0.0,0.0,0.0,1.0,,0.973,0.551
AlphaFold-rsa,DP04247,0.659,0.286,0.334,0.445,0.667,0.0,0.0,0.682,0.318,0.302,0.286,1.0,0.286,0.318,1.0,0.551
AlphaFold-rsa,DP04248,0.762,0.304,0.353,0.466,0.686,0.0,0.0,0.476,0.524,0.399,0.304,1.0,0.304,0.524,1.0,0.551
AlphaFold-rsa,DP04249,0.845,0.676,0.856,0.806,0.762,0.265,0.124,0.045,0.69,0.728,0.769,0.876,0.893,0.955,0.735,0.551
AlphaFold-rsa,DP04250,0.498,0.0,0.0,0.0,0.0,1.0,0.076,0.005,-0.005,-0.019,-0.076,0.924,0.0,0.995,0.0,0.551
AlphaFold-rsa,DP04251,0.965,0.804,0.837,0.891,0.954,0.0,0.0,0.07,0.93,0.865,0.804,1.0,0.804,0.93,1.0,0.551
AlphaFold-rsa,DP04252,0.985,0.846,0.873,0.917,0.965,0.0,0.0,0.031,0.969,0.906,0.846,1.0,0.846,0.969,1.0,0.551
AlphaFold-rsa,DP04253,0.969,0.952,0.961,0.975,0.99,0.0,0.0,0.062,0.938,0.945,0.952,1.0,0.952,0.938,1.0,0.551
